ID,TANAP ID,Indexnr,Archief Amsterdam of Zeeland?,Deel,Folio-begin,Folio-eind,Scan-begin,Scan-Eind,Enkel gescanned of dubbel?,RGP Deel,RGP START,Jaar,Beschrijving,Datum,Datum (nummeriek),LINK naar eerste scan,Bestandsnaam van eerste scan,LINK naar laatste scan,Bestandsnaam van laatste scan,HTR van IJsberg beschikbaar?
53,3569,1099,A,1,1,46,9,100,Enkel,1,279,1631,Originele generaele missive in dato 7 Maert 1631., 7 Maert 1631.,7-03-1631,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1099/file/NL-HaNA_1.04.02_1099_0009,NL-HaNA_1.04.02_1099_0009,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1099/file/NL-HaNA_1.04.02_1099_0100,NL-HaNA_1.04.02_1099_0009,FALSE
54,3775,1102,A,,1,26,11,61,Enkel,1,#N/A,1632,Originele generale missive [van Specx en den verderen raad tot Batavia] aen bewinthebberen ter vergaderinge van heeren zeventiene in dato 6 Januarij 1632., 6 Januarij 1632.,6-01-1632,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1102/file/NL-HaNA_1.04.02_1102_0011,NL-HaNA_1.04.02_1102_0011,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1102/file/NL-HaNA_1.04.02_1102_0061,NL-HaNA_1.04.02_1102_0011,FALSE
55,3824,1103,A,1,1,44,9,92,Enkel,1,#N/A,1632,Originele generale missive door den gouverneur generael Jacques Specx ende de raden van India aen d'Ed. heeren bewinthebbberen ter vergaderinge van seventhiene voor de camer tot Amsterdam in dato 6 Januarij 1632., 6 Januarij 1632.,6-01-1632,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1103/file/NL-HaNA_1.04.02_1103_0009,NL-HaNA_1.04.02_1103_0009,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1103/file/NL-HaNA_1.04.02_1103_0092,NL-HaNA_1.04.02_1103_0009,FALSE
56,3958,1104,A,,1,93,9,101,Enkel,1,331,1632,"Originele generale missive [van Henrick Brouwer, Vlack en Van der Burch] in dato 1 December 1632.", 1 December 1632.,1-12-1632,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1104/file/NL-HaNA_1.04.02_1104_0009,NL-HaNA_1.04.02_1104_0009,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1104/file/NL-HaNA_1.04.02_1104_0101,NL-HaNA_1.04.02_1104_0009,FALSE
57,4066,1105,A,,382,382,919,919,Enkel,1,#N/A,1632,"Missive van Gaspaer van Beringhen aen bewinthebberen, 1 December 1632.",1 december 1632,1-12-1632,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1105/file/NL-HaNA_1.04.02_1105_0919,NL-HaNA_1.04.02_1105_0919,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1105/file/NL-HaNA_1.04.02_1105_0919,NL-HaNA_1.04.02_1105_0919,FALSE
58,4105,1106,A,,191,198,399,414,Enkel,1,#N/A,1633,Originele generale missive [van Henrick Brouwer en den verderen raedt tot Batavia] in dato 7 Februarij 1633., 7 Februarij 1633.,7-02-1633,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1106/file/NL-HaNA_1.04.02_1106_0399,NL-HaNA_1.04.02_1106_0399,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1106/file/NL-HaNA_1.04.02_1106_0414,NL-HaNA_1.04.02_1106_0399,FALSE
59,4111,1106,A,,221,223,459,463,Enkel,1,#N/A,1633,Originele generale missive [van Brouwer en anderen] in dato 8 Februarij 1633., 8 Februarij 1633.,8-02-1633,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1106/file/NL-HaNA_1.04.02_1106_0459,NL-HaNA_1.04.02_1106_0459,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1106/file/NL-HaNA_1.04.02_1106_0463,NL-HaNA_1.04.02_1106_0459,FALSE
60,4113,1107,A,1,1,83,17,99,Dubbel,1,373,1633,Originele generale missive van Henrick Brouwer en den verderen raad te Batavia in dato 15 Augustus 1633., 15 Augustus 1633.,15-08-1633,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1107/file/NL-HaNA_1.04.02_1107_0017,NL-HaNA_1.04.02_1107_0017,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1107/file/NL-HaNA_1.04.02_1107_0099,NL-HaNA_1.04.02_1107_0017,FALSE
61,4114,1107,A,2,1,129,107,236,Dubbel,1,#N/A,1633,Originele missive van Henrick Brouwer en den verderen raad te Batavia uijt het schip Wesel in dato 15 December 1633 met een post scriptum van Henrick Brouwer de dato 25 December anno 1633., 15 December 1633 met een post scriptum van Henrick Brouwer de dato 25 December anno 1633.,15-12-1633 & 25-12-1633,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1107/file/NL-HaNA_1.04.02_1107_0107,NL-HaNA_1.04.02_1107_0107,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1107/file/NL-HaNA_1.04.02_1107_0236,NL-HaNA_1.04.02_1107_0107,FALSE
62,4409,1111,A,,1,43,11,96,Enkel,1,438,1634,Originele generale missive in dato 15 Augustus 1634., 15 Augustus 1634.,15-08-1634,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1111/file/NL-HaNA_1.04.02_1111_0011,NL-HaNA_1.04.02_1111_0011,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1111/file/NL-HaNA_1.04.02_1111_0096,NL-HaNA_1.04.02_1111_0011,FALSE
63,4411,1111,A,,81,149,175,313,Enkel,1,#N/A,1635.1634,Originele generale missive van 27 December 1634 met originele missive van den gouverneur generaal Henrick Brouwer van 8 Januarij 1635.,8 januari 1635,8-01-1635,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1111/file/NL-HaNA_1.04.02_1111_0175,NL-HaNA_1.04.02_1111_0175,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1111/file/NL-HaNA_1.04.02_1111_0313,NL-HaNA_1.04.02_1111_0175,FALSE
64,4821,1116,A,,1,57,13,125,Enkel,1,507,1636,Originele generale missive in dato 4 Januarij 1636., 4 Januarij 1636.,4-01-1636,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1116/file/NL-HaNA_1.04.02_1116_0013,NL-HaNA_1.04.02_1116_0013,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1116/file/NL-HaNA_1.04.02_1116_0125,NL-HaNA_1.04.02_1116_0013,FALSE
65,4827,1116,A,,196,206,413,434,Enkel,1,491,1635,"Originele particuliere missive van den gouverneur generael Henrick Brouwer, Anthonio van Diemen en Jan van der Burch aen de heeren zeventiene in dato 31 December 1635.", 31 December 1635.,31-12-1635,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1116/file/NL-HaNA_1.04.02_1116_0413,NL-HaNA_1.04.02_1116_0413,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1116/file/NL-HaNA_1.04.02_1116_0434,NL-HaNA_1.04.02_1116_0413,FALSE
66,4968,1119,A,,1,205,19,221,Dubbel,1,554,1636,Originele generale missive in dato 28 December 1636., 28 December 1636.,28-12-1636,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1119/file/NL-HaNA_1.04.02_1119_0019,NL-HaNA_1.04.02_1119_0019,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1119/file/NL-HaNA_1.04.02_1119_0221,NL-HaNA_1.04.02_1119_0019,FALSE
67,5218,1122,A,,1,287,13,303,Dubbel,1,596,1637,Originele generale missive van den gouverneur generaal Antonio van Diemen en raad te Batavia aan de edele heeren zeventhien van de Nederlandse Oost-Indische compagnie in dato 9 December 1637., 9 December 1637.,9-12-1637,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1122/file/NL-HaNA_1.04.02_1122_0013,NL-HaNA_1.04.02_1122_0013,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1122/file/NL-HaNA_1.04.02_1122_0303,NL-HaNA_1.04.02_1122_0013,FALSE
68,5421,1126,A,,1,202,13,413,Enkel,1,663,1638,Originele generale missive in dato 22 December 1638., 22 December 1638.,22-12-1638,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1126/file/NL-HaNA_1.04.02_1126_0013,NL-HaNA_1.04.02_1126_0013,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1126/file/NL-HaNA_1.04.02_1126_0413,NL-HaNA_1.04.02_1126_0013,FALSE
69,5496,1117,A,,693,697,631,639,Enkel,1,553,1636,Originele generale missive in dato 2 Februarij 1636., 2 Februarij 1636.,2-02-1636,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1117/file/NL-HaNA_1.04.02_1117_0631,NL-HaNA_1.04.02_1117_0631,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1117/file/NL-HaNA_1.04.02_1117_0639,NL-HaNA_1.04.02_1117_0631,FALSE
70,5497,1117,A,,689,692,623,629,Enkel,1,#N/A,1636,Originele missive van Cornelis de Vlaming van Oudtshoorn aen bewinthebberen in dato 4 Januarij 1636., 4 Januarij 1636.,4-01-1636,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1117/file/NL-HaNA_1.04.02_1117_0623,NL-HaNA_1.04.02_1117_0623,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1117/file/NL-HaNA_1.04.02_1117_0629,NL-HaNA_1.04.02_1117_0623,FALSE
71,9745,1188,A,,217,221,485,494,Enkel,1,#N/A,1632,Verscheijden extracten raeckende de reductie der gelden [aen d'heeren zeventhiene in dato primo December anno 1632]., primo December anno 1632].,01-12-1632,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1188/file/NL-HaNA_1.04.02_1188_0485,NL-HaNA_1.04.02_1188_0485,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1188/file/NL-HaNA_1.04.02_1188_0494,NL-HaNA_1.04.02_1188_0485,FALSE
72,5612,1128,A,,301,318,449,483,Enkel,2,#N/A,1639,Copie generale missive [van Antoni van Diemen en anderen] in dato 12 Januarij 1639., 12 Januarij 1639.,12-01-1639,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1128/file/NL-HaNA_1.04.02_1128_0449,NL-HaNA_1.04.02_1128_0449,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1128/file/NL-HaNA_1.04.02_1128_0483,NL-HaNA_1.04.02_1128_0483,FALSE
73,5616,1128,A,,325,357,497,562,Enkel,2,#N/A,1639,"Originele missive van den gouverneur generaal Antonio van Diemen aen bewinthebberen in dato 10 Januarij 1639, met deszelfs bijlagen."," 10 Januarij 1639, met deszelfs bijlagen.",10-01-1639,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1128/file/NL-HaNA_1.04.02_1128_0497,NL-HaNA_1.04.02_1128_0497,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1128/file/NL-HaNA_1.04.02_1128_0562,NL-HaNA_1.04.02_1128_0562,FALSE
74,5626,1129,A,1,1,129,13,269,Enkel,2,7,1639,Originele generale missive in dato 18 December 1639., 18 December 1639.,18-12-1639,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1129/file/NL-HaNA_1.04.02_1129_0013,NL-HaNA_1.04.02_1129_0013,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1129/file/NL-HaNA_1.04.02_1129_0269,NL-HaNA_1.04.02_1129_0269,FALSE
75,5892,1132,A,,3,35,13,45,Dubbel,2,90,1640,Originele generale missive aan de heeren seventhiene geschreven door den Ed. heer Antonio van Diemen en den raden van India in dato 8 Januarij 1640., 8 Januarij 1640.,8-01-1640,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1132/file/NL-HaNA_1.04.02_1132_0013,NL-HaNA_1.04.02_1132_0013,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1132/file/NL-HaNA_1.04.02_1132_0045,NL-HaNA_1.04.02_1132_0045,FALSE
76,5971,1132,A,,564,571,753,767,Enkel,2,99,1640,Originele missive van den gouverneur generaal Antonio van Diemen ende raden van India aen de heeren 17 in dato 31 Januarij 1640., 31 Januarij 1640.,31-01-1640,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1132/file/NL-HaNA_1.04.02_1132_0753,NL-HaNA_1.04.02_1132_0753,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1132/file/NL-HaNA_1.04.02_1132_0767,NL-HaNA_1.04.02_1132_0767,FALSE
77,5972,1132,A,,572,592,773,813,Enkel,2,#N/A,1640,Copie missive van den gouverneur generaal Antonio van Diemen ende raden van India aen de heeren 17 in dato 8 Januarij 1640., 8 Januarij 1640.,8-01-1640,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1132/file/NL-HaNA_1.04.02_1132_0773,NL-HaNA_1.04.02_1132_0773,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1132/file/NL-HaNA_1.04.02_1132_0813,NL-HaNA_1.04.02_1132_0813,FALSE
78,5983,1133,A,,1,79,19,176,Enkel,2,109,1640,"Originele generale missive vanden gouverneur generael Antonio van Diemen ende raden van India aande heren seventhien, dato ultimo November 1640.", ultimo November 1640.,30-11-1640,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1133/file/NL-HaNA_1.04.02_1133_0019,NL-HaNA_1.04.02_1133_0019,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1133/file/NL-HaNA_1.04.02_1133_0176,NL-HaNA_1.04.02_1133_0176,FALSE
79,6080,1134,A,,2,17,17,47,Enkel,2,135,1641,"Originele generale missive van gouverneur generael Anthonio van Diemen aen de heeren seventhiene, ultimo Januarij 1641.",31 januari 1641,31-01-1641,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1134/file/NL-HaNA_1.04.02_1134_0017,NL-HaNA_1.04.02_1134_0017,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1134/file/NL-HaNA_1.04.02_1134_0047,NL-HaNA_1.04.02_1134_0047,FALSE
80,6082,1134,A,,20,58,53,129,Enkel,2,#N/A,1641,Copie generale missive van gouverneur generael Anthonio van Diemen aende heeren bewindhebberen vande vereenigde Oost-Indische compagnie ter camer tot Amsterdam in Casteel_Batavia desen 8 Januarij anno 1641.,8 januari 1641,8-01-1641,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1134/file/NL-HaNA_1.04.02_1134_0053,NL-HaNA_1.04.02_1134_0053,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1134/file/NL-HaNA_1.04.02_1134_0129,NL-HaNA_1.04.02_1134_0129,FALSE
81,6123,1134,A,,235,273,547,617,Enkel,2,#N/A,1640,Originele en copie generale missive door den gouverneur generael Anthonio van Diemen ende de raden van India gesonden aende heeren bewindhebberen vande vereenigde Oost-Indische compagnie in dato 9 September 1640., 9 September 1640.,9-09-1640,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1134/file/NL-HaNA_1.04.02_1134_0547,NL-HaNA_1.04.02_1134_0547,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1134/file/NL-HaNA_1.04.02_1134_0617,NL-HaNA_1.04.02_1134_0617,FALSE
82,6129,1134,A,,440,465,961,1010,Enkel,2,#N/A,1641,"Copie generale missive van de gouverneur generael tot Batavia Anthonio van Diemen [aen de bewindhebberen in patria], in dato 8 Januarij 1641.", 8 Januarij 1641.,8-01-1641,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1134/file/NL-HaNA_1.04.02_1134_0961,NL-HaNA_1.04.02_1134_0961,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1134/file/NL-HaNA_1.04.02_1134_1010,NL-HaNA_1.04.02_1134_1010,FALSE
83,6152,1135,A,,1,98,25,220,Enkel,2,139,1641,Originele generale missive van den gouverneur generaal Anthonio van Diemen en raden van India aan de heeren zeventhiene van de Oostindische compagnie te Amsterdam in dato 12 December 1641., 12 December 1641.,12-12-1641,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1135/file/NL-HaNA_1.04.02_1135_0025,NL-HaNA_1.04.02_1135_0025,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1135/file/NL-HaNA_1.04.02_1135_0220,NL-HaNA_1.04.02_1135_0220,FALSE
84,6410,1136,A,,896,934,1789,1866,Enkel,2,128,1641,Originele generale missive door den Ed. heer gouverneur generael Anthonij van Diemen en de raden van India aan de Ed. heeren zeventhiene voor de camer Amsterdam in dato 8 Januarij 1641., 8 Januarij 1641.,8-01-1641,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1136/file/NL-HaNA_1.04.02_1136_1789,NL-HaNA_1.04.02_1136_1789,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1136/file/NL-HaNA_1.04.02_1136_1866,NL-HaNA_1.04.02_1136_1866,FALSE
85,6486,1137,A,,241,244,521,526,Enkel,2,#N/A,1641,Copie generale missive in dato 14 September 1641 aan de heren zeventien tot Amsterdam., 14 September 1641 aan de heren zeventien tot Amsterdam.,14-09-1641,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1137/file/NL-HaNA_1.04.02_1137_0521,NL-HaNA_1.04.02_1137_0521,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1137/file/NL-HaNA_1.04.02_1137_0526,NL-HaNA_1.04.02_1137_0526,FALSE
86,6497,1137,A,,273,276,589,596,Enkel,2,#N/A,1641,Copie generale missive in dato 14 September 1641 aan de heren bewinthebberen tot de kamer Amsterdam., 14 September 1641 aan de heren bewinthebberen tot de kamer Amsterdam.,14-09-1641,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1137/file/NL-HaNA_1.04.02_1137_0589,NL-HaNA_1.04.02_1137_0589,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1137/file/NL-HaNA_1.04.02_1137_0596,NL-HaNA_1.04.02_1137_0596,FALSE
87,6498,1137,A,,278,283,601,611,Enkel,2,138,1641,Originele generale missive in dato 16 November 1641 aan de heren zeventien., 16 November 1641 aan de heren zeventien.,16-11-1641,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1137/file/NL-HaNA_1.04.02_1137_0601,NL-HaNA_1.04.02_1137_0601,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1137/file/NL-HaNA_1.04.02_1137_0611,NL-HaNA_1.04.02_1137_0611,FALSE
88,6508,1138,A,,1,116,17,247,Enkel,2,155,1642,Originele generale missive in dato 12 December 1642., 12 December 1642.,12-12-1642,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1138/file/NL-HaNA_1.04.02_1138_0017,NL-HaNA_1.04.02_1138_0017,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1138/file/NL-HaNA_1.04.02_1138_0247,NL-HaNA_1.04.02_1138_0247,FALSE
89,6509,1138,A,,117,129,249,273,Enkel,2,186,1642,Originele generale missive in dato 23 December 1642., 23 December 1642.,23-12-1642,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1138/file/NL-HaNA_1.04.02_1138_0249,NL-HaNA_1.04.02_1138_0249,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1138/file/NL-HaNA_1.04.02_1138_0273,NL-HaNA_1.04.02_1138_0273,FALSE
90,6585,1139,A,,1,105,19,228,Enkel,2,#N/A,1642,Originele generale missive in dato 12 December 1642., 12 December 1642.,12-12-1642,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1139/file/NL-HaNA_1.04.02_1139_0019,NL-HaNA_1.04.02_1139_0019,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1139/file/NL-HaNA_1.04.02_1139_0228,NL-HaNA_1.04.02_1139_0228,FALSE
91,6844,1141,A,,1,13,17,40,Enkel,2,190,1643,Originele generale missive door den gouverneur generael ende raden van India aen heeren 17 geschreven in dato 13 Januarij 1643., 13 Januarij 1643.,13-01-1643,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0017,NL-HaNA_1.04.02_1141_0017,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0040,NL-HaNA_1.04.02_1141_0040,FALSE
92,6846,1141,A,,15,16,45,47,Enkel,2,#N/A,1643,Originele missive van den gouverneur generael alleen aen de heeren seventiene in dato 13 Januarij 1643., 13 Januarij 1643.,13-01-1643,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0045,NL-HaNA_1.04.02_1141_0045,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0047,NL-HaNA_1.04.02_1141_0047,FALSE
93,6847,1141,A,,17,29,49,75,Enkel,2,#N/A,1642,Copie generale missive door den gouverneur generael ende raden van India aen heeren 17 in dato 23 December 1642., 23 December 1642.,23-12-1642,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0049,NL-HaNA_1.04.02_1141_0049,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0075,NL-HaNA_1.04.02_1141_0075,FALSE
94,6889,1141,A,,376,383,865,880,Enkel,2,195,1643,Originele generaele missive [door den gouverneur generaal Antonio van Diemen en de raden van India aan de heeren bewindhebberen der verenigde Oost Indische compagnie] in dato 7 Maert 1643., 7 Maert 1643.,7-03-1643,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0865,NL-HaNA_1.04.02_1141_0865,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0880,NL-HaNA_1.04.02_1141_0880,FALSE
95,6890,1141,A,,384,389,881,893,Enkel,2,194,1643,Originele ende copie generale missive [door den gouverneur generaal Antonio van Diemen en de raden van India aan de heeren bewindhebberen der verenigde Oost Indische compagnie] in dato 23 Januarij 1643 [de originele brief is niet gefolieerd]., 23 Januarij 1643 [de originele brief is niet gefolieerd].,23-01-1643,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0881,NL-HaNA_1.04.02_1141_0881,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_0893,NL-HaNA_1.04.02_1141_0893,FALSE
96,6921,1141,A,,532,533,1255,1257,Enkel,2,199,1643,Copie generale missive [door den gouverneur generaal Antonio van Diemen en de raden van India aan de heeren bewindhebberen der verenigde Oost Indische compagnie] in dato 18 Maert 1643., 18 Maert 1643.,18-03-1643,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_1255,NL-HaNA_1.04.02_1141_1255,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1141/file/NL-HaNA_1.04.02_1141_1257,NL-HaNA_1.04.02_1141_1257,FALSE
97,6933,1142,A,,1,95,13,196,Enkel,2,#N/A,1644.1643,Originele generale missiven in datis 22 December 1643 en 4 Januarij 1644.,22 december 1643 en 4 januari 1644,22-12-1643 & 4-01-1644,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1142/file/NL-HaNA_1.04.02_1142_0013,NL-HaNA_1.04.02_1142_0013,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1142/file/NL-HaNA_1.04.02_1142_0196,NL-HaNA_1.04.02_1142_0196,FALSE
98,6934,1142,A,,96,100,199,207,Enkel,2,230,1644,Originele generale missiven in dato 9 Januarij 1644., 9 Januarij 1644.,9-01-1644,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1142/file/NL-HaNA_1.04.02_1142_0199,NL-HaNA_1.04.02_1142_0199,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1142/file/NL-HaNA_1.04.02_1142_0207,NL-HaNA_1.04.02_1142_0207,FALSE
99,6935,1142,A,,101,102,213,216,Enkel,2,231,1644,Originele generale missive in dato 13 Januarij 1644., 13 Januarij 1644.,13-01-1644,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1142/file/NL-HaNA_1.04.02_1142_0213,NL-HaNA_1.04.02_1142_0213,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1142/file/NL-HaNA_1.04.02_1142_0216,NL-HaNA_1.04.02_1142_0216,FALSE
100,7081,1144,A,,1,8,13,27,Enkel,2,#N/A,1643,Originele missive aen bewinthebberen ter camer Amsterdam in dato 22 December 1643., 22 December 1643.,22-12-1643,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1144/file/NL-HaNA_1.04.02_1144_0013,NL-HaNA_1.04.02_1144_0013,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1144/file/NL-HaNA_1.04.02_1144_0027,NL-HaNA_1.04.02_1144_0027,FALSE
