Instelling,Toegangsnummer,Inventarisnummer,Aantal scans,METS link
NL-HaNA,1.04.02,4901,24,https://service.archief.nl/gaf/api/mets/v1/276169db-a641-4bdf-9fb5-5f96c52755c9
NL-HaNA,1.04.02,4902,50,https://service.archief.nl/gaf/api/mets/v1/f1fc80f2-87e4-4c55-b1f5-deb5f10e019d
NL-HaNA,1.04.02,4903,32,https://service.archief.nl/gaf/api/mets/v1/49107cc5-83be-4cfd-9a13-1956f97219fc
NL-HaNA,1.04.02,4904,36,https://service.archief.nl/gaf/api/mets/v1/1501b2ed-3caa-48c1-a56d-dea2e387af14
NL-HaNA,1.04.02,4905,88,https://service.archief.nl/gaf/api/mets/v1/31711ad3-94af-4e69-8acf-0e2aa3a02675
NL-HaNA,1.04.02,4906,284,https://service.archief.nl/gaf/api/mets/v1/7bb6bc6c-88cb-4687-8b04-c7b68539d830
NL-HaNA,1.04.02,4907,60,https://service.archief.nl/gaf/api/mets/v1/6c16db5f-be60-44dd-8b69-ea86879ea993
NL-HaNA,1.04.02,4908,8,https://service.archief.nl/gaf/api/mets/v1/604a5d63-9fa8-4bee-9c84-318f9a2341c6
NL-HaNA,1.04.02,4909,10,https://service.archief.nl/gaf/api/mets/v1/2e0689e5-9f47-4c14-8543-97ed119eadf4
NL-HaNA,1.04.02,4910,4,https://service.archief.nl/gaf/api/mets/v1/5244278f-d9fb-4edd-9f32-482e6c438962
NL-HaNA,1.04.02,4911,4,https://service.archief.nl/gaf/api/mets/v1/19fa20ae-a892-4473-b443-b1cc8cd36a78
NL-HaNA,1.04.02,4912,4,https://service.archief.nl/gaf/api/mets/v1/e6eaa7a5-cd78-4d52-bca2-62dadbf37dcc
NL-HaNA,1.04.02,4913,336,https://service.archief.nl/gaf/api/mets/v1/0faed315-5775-429a-8eab-81b7e14c5fdc
NL-HaNA,1.04.02,4914,16,https://service.archief.nl/gaf/api/mets/v1/20400a3d-8d92-4611-99ed-5dfdfeadca8b
NL-HaNA,1.04.02,4915,36,https://service.archief.nl/gaf/api/mets/v1/0e3d32fd-1e70-4023-a554-f660041a428a
NL-HaNA,1.04.02,4916,8,https://service.archief.nl/gaf/api/mets/v1/8ee105db-cee9-4952-9357-7e79123386ad
NL-HaNA,1.04.02,4917,100,https://service.archief.nl/gaf/api/mets/v1/77168284-27b6-40c2-87c6-a12d463b6dea
NL-HaNA,1.04.02,4918,128,https://service.archief.nl/gaf/api/mets/v1/fcccd4c4-4767-4735-aae6-74e76372c687
NL-HaNA,1.04.02,4920,116,https://service.archief.nl/gaf/api/mets/v1/cee73ce8-c7e1-495e-beca-16fbf2009ea0
NL-HaNA,1.04.02,4921,12,https://service.archief.nl/gaf/api/mets/v1/7ca00440-9e3e-4529-a816-f831ee52733f
NL-HaNA,1.04.02,4922,4,https://service.archief.nl/gaf/api/mets/v1/45e9c8bd-9b21-45c3-8bb1-d8d4fd49983d
NL-HaNA,1.04.02,4923,4,https://service.archief.nl/gaf/api/mets/v1/17755b8d-9d49-4d57-878d-53b7ef81c51b
NL-HaNA,1.04.02,4925,7,https://service.archief.nl/gaf/api/mets/v1/bd99dd65-6b1e-4e68-a107-f93782a200de
NL-HaNA,1.04.02,4926,5,https://service.archief.nl/gaf/api/mets/v1/649993af-973d-42de-bf56-e05eba83330b
NL-HaNA,1.04.02,4927,165,https://service.archief.nl/gaf/api/mets/v1/25576855-c5f4-455f-995c-46ef68bb18b6
NL-HaNA,1.04.02,4928,219,https://service.archief.nl/gaf/api/mets/v1/e3eeb374-51b7-4f91-988f-355d573839c5
NL-HaNA,1.04.02,4929,20,https://service.archief.nl/gaf/api/mets/v1/6a2af552-2eca-4cbb-beeb-62c6e2530c75
NL-HaNA,1.04.02,4930,34,https://service.archief.nl/gaf/api/mets/v1/5bd363db-2e92-409b-997d-61e1609c070f
NL-HaNA,1.04.02,4931,97,https://service.archief.nl/gaf/api/mets/v1/e68686d9-f9b1-4833-9db3-c05addacb8bf
NL-HaNA,1.04.02,4932,190,https://service.archief.nl/gaf/api/mets/v1/72d93c8a-7e00-41f2-8430-de32f7613a61
NL-HaNA,1.04.02,4934,108,https://service.archief.nl/gaf/api/mets/v1/50afc2a0-61f4-46ba-8cf1-d3142b967351
NL-HaNA,1.04.02,4935,284,https://service.archief.nl/gaf/api/mets/v1/009a35a2-c633-4fd7-abf0-e970178be035
NL-HaNA,1.04.02,4936,256,https://service.archief.nl/gaf/api/mets/v1/f02ac93b-4973-4ff1-b287-44cae4929f91
NL-HaNA,1.04.02,4937,56,https://service.archief.nl/gaf/api/mets/v1/a174452d-cd6f-4e92-aa5c-c206b6c6829f
NL-HaNA,1.04.02,4938,246,https://service.archief.nl/gaf/api/mets/v1/acd1d052-4341-44d5-a028-7e6d2b3ed156
NL-HaNA,1.04.02,4939,196,https://service.archief.nl/gaf/api/mets/v1/5e024acc-37c7-4ee9-9c38-4bb45cf3ac44
NL-HaNA,1.04.02,4940,196,https://service.archief.nl/gaf/api/mets/v1/169a1916-bca5-4385-9f00-d4e438c9cbe2
NL-HaNA,1.04.02,4941,120,https://service.archief.nl/gaf/api/mets/v1/5295a9b9-75b2-4161-be5f-cd13d73f03ca
NL-HaNA,1.04.02,4942,12,https://service.archief.nl/gaf/api/mets/v1/be794cff-23df-49e8-99ef-444f51833edc
NL-HaNA,1.04.02,4943,156,https://service.archief.nl/gaf/api/mets/v1/4bd94108-212e-4681-857c-464da14caec8
NL-HaNA,1.04.02,4944,16,https://service.archief.nl/gaf/api/mets/v1/424fed0a-dd11-4485-890a-b39b8bccb0b2
NL-HaNA,1.04.02,4945,2,https://service.archief.nl/gaf/api/mets/v1/8111ea01-fb6c-401a-93bf-9ebb4f891f00
NL-HaNA,1.04.02,4946,4,https://service.archief.nl/gaf/api/mets/v1/3e5e2216-c3be-4ef4-bf74-7d11524bb355
NL-HaNA,1.04.02,4947,2,https://service.archief.nl/gaf/api/mets/v1/ddfc372a-6e11-4bd3-859c-2696bbbf5bca
NL-HaNA,1.04.02,4948,4,https://service.archief.nl/gaf/api/mets/v1/d21550b8-92a5-4973-af4a-c8167842f4e6
NL-HaNA,1.04.02,4949,6,https://service.archief.nl/gaf/api/mets/v1/76e4866e-945c-4166-8925-dc1f80470c02
NL-HaNA,1.04.02,4950,114,https://service.archief.nl/gaf/api/mets/v1/82d1f670-350a-43d8-9261-8af1ad455791
NL-HaNA,1.04.02,4951,6,https://service.archief.nl/gaf/api/mets/v1/5db4bab7-15e4-48ce-be9c-ff349f0cd9c9
NL-HaNA,1.04.02,4952,552,https://service.archief.nl/gaf/api/mets/v1/1efbd1c9-fc8d-471e-85df-e7b90cb247ce
NL-HaNA,1.04.02,4953,3,https://service.archief.nl/gaf/api/mets/v1/2937d8b5-65b1-45a1-8698-abde1f6600c6
NL-HaNA,1.04.02,4954,3,https://service.archief.nl/gaf/api/mets/v1/7b79ec95-b975-495a-9c72-21ae62aeeddb
NL-HaNA,1.04.02,4955,2,https://service.archief.nl/gaf/api/mets/v1/0f70ef4b-fff2-49a0-827e-e3c5c782fcbb
NL-HaNA,1.04.02,4956,15,https://service.archief.nl/gaf/api/mets/v1/a597e387-976b-40b1-ae39-6b3f1f471c9d
NL-HaNA,1.04.02,4957,6,https://service.archief.nl/gaf/api/mets/v1/d3884f7c-1651-47e3-a2b9-749af93115b0
NL-HaNA,1.04.02,4958,2,https://service.archief.nl/gaf/api/mets/v1/11677465-a3dd-4d26-8a5e-f7b58447a683
NL-HaNA,1.04.02,4959,202,https://service.archief.nl/gaf/api/mets/v1/81d671ae-f8fc-4c14-8108-ff994f03a195
NL-HaNA,1.04.02,4960,7,https://service.archief.nl/gaf/api/mets/v1/5ced5aea-15d4-4bd4-9669-cc4d8a5dc063
NL-HaNA,1.04.02,4961,3,https://service.archief.nl/gaf/api/mets/v1/8990fc37-f5b3-473e-81c0-1b81ed3913b8
NL-HaNA,1.04.02,4962,3,https://service.archief.nl/gaf/api/mets/v1/c4d24711-3763-4868-bc3c-981e349b023d
NL-HaNA,1.04.02,4963,3,https://service.archief.nl/gaf/api/mets/v1/6b37c3ba-f7c0-43d7-9b61-9c61767bac30
NL-HaNA,1.04.02,4964,98,https://service.archief.nl/gaf/api/mets/v1/d16106d4-64c8-49a7-a0b3-27074252a0ae
NL-HaNA,1.04.02,4965,2,https://service.archief.nl/gaf/api/mets/v1/4f2898ac-477b-472b-bf78-cb12d1f7cbe0
NL-HaNA,1.04.02,4966,3,https://service.archief.nl/gaf/api/mets/v1/909ec05b-1f4a-4b3a-9dbe-26ca62beb52d
NL-HaNA,1.04.02,4967,4,https://service.archief.nl/gaf/api/mets/v1/821ed0e1-55e4-49f7-886a-333c8f410495
NL-HaNA,1.04.02,4968,28,https://service.archief.nl/gaf/api/mets/v1/84cadc72-6b00-4564-afb3-40be096ee550
NL-HaNA,1.04.02,4970,11,https://service.archief.nl/gaf/api/mets/v1/a9005cde-159a-4dd3-8578-fd944a055309
NL-HaNA,1.04.02,4972,3,https://service.archief.nl/gaf/api/mets/v1/9d85747e-812e-4443-8669-78ba8f4ecea7
NL-HaNA,1.04.02,4973,5,https://service.archief.nl/gaf/api/mets/v1/2bcf5526-a29d-4200-8897-7da461cea4f8
NL-HaNA,1.04.02,4974,2,https://service.archief.nl/gaf/api/mets/v1/6eb5166f-9012-456e-95ee-2e2123b4206a
NL-HaNA,1.04.02,4975,6,https://service.archief.nl/gaf/api/mets/v1/0be4fc7d-23c2-4785-8f26-5f217c9a75fc
NL-HaNA,1.04.02,4977,24,https://service.archief.nl/gaf/api/mets/v1/aa10f8d4-3ae1-4389-b06d-d539fbde6ab6
NL-HaNA,1.04.02,4978,165,https://service.archief.nl/gaf/api/mets/v1/4ce60bd1-a19f-48fa-8c8b-d1cfed8079b6
NL-HaNA,1.04.02,4979,214,https://service.archief.nl/gaf/api/mets/v1/191328ba-f33a-4348-a064-122f8eb2ad03
NL-HaNA,1.04.02,4990,2,https://service.archief.nl/gaf/api/mets/v1/53f9b6b3-ffe2-4f7c-ab7c-c540b096824f
NL-HaNA,1.04.02,4991,10,https://service.archief.nl/gaf/api/mets/v1/3f0a25ff-c1b7-4946-bee0-1417da38a88e
NL-HaNA,1.04.02,4992,4,https://service.archief.nl/gaf/api/mets/v1/bbfa6217-bc68-4c5f-9cff-ab387d3e319a
NL-HaNA,1.04.02,4993,2,https://service.archief.nl/gaf/api/mets/v1/340edad0-1e65-4fc4-b6e2-0f0973ef7470
NL-HaNA,1.04.02,4994,20,https://service.archief.nl/gaf/api/mets/v1/cf90f79e-edf6-4118-be1d-babe6ce2ee67
NL-HaNA,1.04.02,4995,68,https://service.archief.nl/gaf/api/mets/v1/06d8b9c2-1d40-4556-91cd-4341dc931bf8
NL-HaNA,1.04.02,4996,76,https://service.archief.nl/gaf/api/mets/v1/57cfdbac-4529-4384-a8e1-f975f1b721d3
NL-HaNA,1.04.02,4997,20,https://service.archief.nl/gaf/api/mets/v1/2dfff6c7-f86b-475f-9394-fd115b17ff90
NL-HaNA,1.04.02,4998,404,https://service.archief.nl/gaf/api/mets/v1/eb8e5d97-547b-434f-bf44-7ad010da3968
NL-HaNA,1.04.02,4999,12,https://service.archief.nl/gaf/api/mets/v1/1721626d-5acf-43eb-ae35-3f8d5df180ed
NL-HaNA,1.04.02,5001,78,https://service.archief.nl/gaf/api/mets/v1/fb7c0f26-6e1c-48c6-a846-1d49dfa1a5d1
NL-HaNA,1.04.02,5002,10,https://service.archief.nl/gaf/api/mets/v1/c1405e53-ba02-4a11-bde9-2e705ad4d34d
NL-HaNA,1.04.02,5003,2,https://service.archief.nl/gaf/api/mets/v1/f1c60f3e-0907-480a-871a-00fb65fabb52
NL-HaNA,1.04.02,5004,70,https://service.archief.nl/gaf/api/mets/v1/fb0f4cf5-6db3-4a9c-b24c-56b759c7c7e1
NL-HaNA,1.04.02,5005,2,https://service.archief.nl/gaf/api/mets/v1/8a6ad0dc-90d9-439a-bdee-5130c5ec2bf8
NL-HaNA,1.04.02,5006,2,https://service.archief.nl/gaf/api/mets/v1/cc784fbb-2d45-40c4-92f1-d80b048ccfd4
NL-HaNA,1.04.02,5007,32,https://service.archief.nl/gaf/api/mets/v1/d3ee365c-f7de-4b7e-b32b-57c5b6e8217c
NL-HaNA,1.04.02,5008,787,https://service.archief.nl/gaf/api/mets/v1/9b1da6f6-e5c1-4fbf-bc59-8074c366896d
NL-HaNA,1.04.02,5009,588,https://service.archief.nl/gaf/api/mets/v1/e6e91401-e956-45f9-949d-cc5da5751c9b
NL-HaNA,1.04.02,5010,3,https://service.archief.nl/gaf/api/mets/v1/c1106d46-ba64-4036-b033-b3083d0db178
NL-HaNA,1.04.02,5011,13,https://service.archief.nl/gaf/api/mets/v1/a8292fb7-ae55-4111-a281-7a2c56e87ad7
NL-HaNA,1.04.02,5012,43,https://service.archief.nl/gaf/api/mets/v1/c8026ae7-d3bf-4239-be95-ff770bbab38f
NL-HaNA,1.04.02,5013,13,https://service.archief.nl/gaf/api/mets/v1/d010718c-1041-4a1d-9728-8546caef8f26
NL-HaNA,1.04.02,5014,9,https://service.archief.nl/gaf/api/mets/v1/bfbafdc9-8ddd-4cb8-a0da-610cd34f1e98
NL-HaNA,1.04.02,5015,7,https://service.archief.nl/gaf/api/mets/v1/f267eb1c-3152-4b89-b1a1-20c68d22d8d7
NL-HaNA,1.04.02,5016,4,https://service.archief.nl/gaf/api/mets/v1/f68e62c7-bd17-49cb-a81f-5707559b88bc
NL-HaNA,1.04.02,5017,9,https://service.archief.nl/gaf/api/mets/v1/2b98f3e9-b7ec-414d-9d09-74e489b999ad
NL-HaNA,1.04.02,5019,3,https://service.archief.nl/gaf/api/mets/v1/7e298856-dd12-4aaa-acb8-57b0d39b5b12
NL-HaNA,1.04.02,5020,25,https://service.archief.nl/gaf/api/mets/v1/fc5e4d7d-f411-4304-8dd4-662c343f6794
NL-HaNA,1.04.02,5021,3,https://service.archief.nl/gaf/api/mets/v1/4b846090-d4f2-4a10-9611-4abc5f0c7e8f
NL-HaNA,1.04.02,5022,7,https://service.archief.nl/gaf/api/mets/v1/beecb7ba-1919-42a8-b82f-f01fd7dd124e
NL-HaNA,1.04.02,5023,3,https://service.archief.nl/gaf/api/mets/v1/7b96da10-658b-4d84-96f3-c7ebb975caed
NL-HaNA,1.04.02,5024,3,https://service.archief.nl/gaf/api/mets/v1/0b3b81ec-bb63-430a-9783-50fbab7b9b99
NL-HaNA,1.04.02,5025,2,https://service.archief.nl/gaf/api/mets/v1/4a05c2fb-ac06-429e-b9a6-33a292482e4d
NL-HaNA,1.04.02,5026,17,https://service.archief.nl/gaf/api/mets/v1/4535b0d4-c212-452f-87b9-e43318cd9861
NL-HaNA,1.04.02,5027,17,https://service.archief.nl/gaf/api/mets/v1/e3ab5eee-eb37-4fd7-9791-f88b1ccd314e
NL-HaNA,1.04.02,5028,8,https://service.archief.nl/gaf/api/mets/v1/78d0703f-0187-40ec-b563-b698cacd45f0
NL-HaNA,1.04.02,5029,85,https://service.archief.nl/gaf/api/mets/v1/9cc0d041-9e97-41aa-a468-9db5e047b3f3
NL-HaNA,1.04.02,5030,7,https://service.archief.nl/gaf/api/mets/v1/33726293-4b61-4010-8fd5-9d3c3ab6a19d
NL-HaNA,1.04.02,5031,3,https://service.archief.nl/gaf/api/mets/v1/1d6d4ad0-2eae-4ef4-95de-d7fd6cf97f73
NL-HaNA,1.04.02,5032,109,https://service.archief.nl/gaf/api/mets/v1/8d94eb60-d274-4147-a8ec-aa1621764f06
NL-HaNA,1.04.02,5034,51,https://service.archief.nl/gaf/api/mets/v1/93acc6b7-41b2-42b5-80e9-74c00e223b30
NL-HaNA,1.04.02,5035,50,https://service.archief.nl/gaf/api/mets/v1/685a7ae0-052a-4029-b706-395b70cbdb5a
NL-HaNA,1.04.02,5036,104,https://service.archief.nl/gaf/api/mets/v1/e46f23ca-9e6e-4cba-8fc3-a479d5083aaa
NL-HaNA,1.04.02,5037,9,https://service.archief.nl/gaf/api/mets/v1/d27ac270-c236-49b6-a2fc-938c1c1688f3
NL-HaNA,1.04.02,5038,3,https://service.archief.nl/gaf/api/mets/v1/d474cc07-9b22-4c97-a53c-77d948ab0af6
NL-HaNA,1.04.02,5039,2,https://service.archief.nl/gaf/api/mets/v1/27ea0c5b-c8d5-49a7-b151-b3d9ace8b474
NL-HaNA,1.04.02,5040,3,https://service.archief.nl/gaf/api/mets/v1/276fd294-0384-4f31-8639-1727be3e71b5
NL-HaNA,1.04.02,5041,75,https://service.archief.nl/gaf/api/mets/v1/f46c529d-a929-4475-8355-17d33f24cb02
NL-HaNA,1.04.02,5042,22,https://service.archief.nl/gaf/api/mets/v1/e55c9db2-7445-4c25-8f3a-d29f6e892c81
NL-HaNA,1.04.02,5043,17,https://service.archief.nl/gaf/api/mets/v1/6b869dbb-a7c7-4356-b337-445e6f60a4a4
NL-HaNA,1.04.02,5044,55,https://service.archief.nl/gaf/api/mets/v1/c584a044-7db0-4892-bf05-e6c37ea1ad0e
NL-HaNA,1.04.02,5045,3,https://service.archief.nl/gaf/api/mets/v1/39544367-3f61-4f4d-b935-2fad59d6a48c
NL-HaNA,1.04.02,5046,3,https://service.archief.nl/gaf/api/mets/v1/95d16d99-0946-408b-a919-738c437b32fe
NL-HaNA,1.04.02,5047,5,https://service.archief.nl/gaf/api/mets/v1/0bcba1f1-d8a7-4807-a331-42d30d6aaa8d
NL-HaNA,1.04.02,5048,5,https://service.archief.nl/gaf/api/mets/v1/07f4f8b7-c0a2-4e69-97b7-ce456d0ae838
NL-HaNA,1.04.02,5050,40,https://service.archief.nl/gaf/api/mets/v1/02ed3ffb-5ca0-43f8-8ab2-356f392e0270
NL-HaNA,1.04.02,5051,18,https://service.archief.nl/gaf/api/mets/v1/53e3a825-224c-4346-91d0-589ca66e0b2f
NL-HaNA,1.04.02,5052,68,https://service.archief.nl/gaf/api/mets/v1/5d9c38ac-e207-4148-9d35-daaf245fa368
NL-HaNA,1.04.02,5053,92,https://service.archief.nl/gaf/api/mets/v1/1f62cc67-e1f3-4b5b-b063-cd7ea73e2150
NL-HaNA,1.04.02,5054,72,https://service.archief.nl/gaf/api/mets/v1/6c4f960a-2e9a-4947-b5fd-167212004da1
NL-HaNA,1.04.02,5055,114,https://service.archief.nl/gaf/api/mets/v1/c7300417-9c11-43c3-aa85-757716227a60
NL-HaNA,1.04.02,5056,102,https://service.archief.nl/gaf/api/mets/v1/cd05dab8-34d5-43da-94a3-64d56728a817
NL-HaNA,1.04.02,5057,72,https://service.archief.nl/gaf/api/mets/v1/7cde3991-8587-461a-859d-c042e67dab06
NL-HaNA,1.04.02,5058,970,https://service.archief.nl/gaf/api/mets/v1/c9d67639-35f0-498a-a31a-85dc66669edd
NL-HaNA,1.04.02,5059,106,https://service.archief.nl/gaf/api/mets/v1/421f63d5-ba5d-4897-871b-d1dedac8c8cc
NL-HaNA,1.04.02,5061,100,https://service.archief.nl/gaf/api/mets/v1/fffd76bd-2a23-40ff-b949-e7764ad97f67
NL-HaNA,1.04.02,5062,46,https://service.archief.nl/gaf/api/mets/v1/8b95ae8b-ebb1-42c2-afb7-2bdd9226ade1
NL-HaNA,1.04.02,5063,48,https://service.archief.nl/gaf/api/mets/v1/14980088-d1b6-46d3-9ff0-102da311831b
NL-HaNA,1.04.02,5064,44,https://service.archief.nl/gaf/api/mets/v1/0ed0fa74-60db-44f6-8abb-4cd64b360aca
NL-HaNA,1.04.02,5065,84,https://service.archief.nl/gaf/api/mets/v1/dc4da96a-2de4-42be-bf2b-e5eda7d02323
NL-HaNA,1.04.02,5066,57,https://service.archief.nl/gaf/api/mets/v1/191827fb-39e3-4c5d-90a8-c8e06d3e617f
NL-HaNA,1.04.02,5067,36,https://service.archief.nl/gaf/api/mets/v1/428bb3cc-e332-4f2f-b704-2e62053b386a
NL-HaNA,1.04.02,5068,26,https://service.archief.nl/gaf/api/mets/v1/845a27e4-995d-4af9-a6bf-34ec0091ff05
NL-HaNA,1.04.02,5069,63,https://service.archief.nl/gaf/api/mets/v1/53e8e90f-a904-4f21-8262-a9aa9dfb294d
NL-HaNA,1.04.02,5070,24,https://service.archief.nl/gaf/api/mets/v1/d3c0e9ba-ff2d-45be-b24a-d9be3a9693e0
NL-HaNA,1.04.02,5071,55,https://service.archief.nl/gaf/api/mets/v1/3d1af3c0-74ed-496e-bbe9-a46f70289097
NL-HaNA,1.04.02,5072,17,https://service.archief.nl/gaf/api/mets/v1/eb8d017c-73ed-41d1-a107-0cdbb6edd56e
NL-HaNA,1.04.02,5073,45,https://service.archief.nl/gaf/api/mets/v1/24284a74-20e1-4b3d-8fdf-8fa98e3537b1
NL-HaNA,1.04.02,5074,21,https://service.archief.nl/gaf/api/mets/v1/833029b5-bf76-4e94-99da-3f56567305be
NL-HaNA,1.04.02,5075,38,https://service.archief.nl/gaf/api/mets/v1/cef3d104-e28c-47dd-a125-31d431c8be77
NL-HaNA,1.04.02,5076,36,https://service.archief.nl/gaf/api/mets/v1/3d7f69fd-fe73-44c3-8240-30811fa30f6f
NL-HaNA,1.04.02,5077,40,https://service.archief.nl/gaf/api/mets/v1/d1c2d840-1369-4020-b6a7-46e89bad0004
NL-HaNA,1.04.02,5078,10,https://service.archief.nl/gaf/api/mets/v1/67953f06-8798-4c48-8ed1-e31a740b3313
NL-HaNA,1.04.02,5079,32,https://service.archief.nl/gaf/api/mets/v1/060c2b4e-3c92-4d26-80f1-7a9c66843919
NL-HaNA,1.04.02,5080,72,https://service.archief.nl/gaf/api/mets/v1/074fd221-b3ea-4efa-8b73-514347573859
NL-HaNA,1.04.02,5081,68,https://service.archief.nl/gaf/api/mets/v1/51b9e0f7-0033-4310-8165-d74d936ee1da
NL-HaNA,1.04.02,5082,126,https://service.archief.nl/gaf/api/mets/v1/cc1c23ab-fcd8-4211-9682-87840a3883c6
NL-HaNA,1.04.02,5083,46,https://service.archief.nl/gaf/api/mets/v1/481427d5-176b-4f2d-9c4e-cc179bc39829
NL-HaNA,1.04.02,5084,4,https://service.archief.nl/gaf/api/mets/v1/ff867bee-4b21-4113-a696-ac336ff57688
NL-HaNA,1.04.02,5085,26,https://service.archief.nl/gaf/api/mets/v1/f8cc985f-e851-4c31-91fc-a8e113258e1c
NL-HaNA,1.04.02,5086,56,https://service.archief.nl/gaf/api/mets/v1/42c3aa09-ca62-46af-97f6-b6b91eba5c9f
NL-HaNA,1.04.02,5087,32,https://service.archief.nl/gaf/api/mets/v1/537d7f52-8035-406e-85ad-bb2da534770b
NL-HaNA,1.04.02,5088,23,https://service.archief.nl/gaf/api/mets/v1/4ca5fa56-85b0-474d-8857-bb08598830d6
NL-HaNA,1.04.02,5089,12,https://service.archief.nl/gaf/api/mets/v1/cad8de32-fb8a-43b5-8f96-3c478a9297b2
NL-HaNA,1.04.02,5090,43,https://service.archief.nl/gaf/api/mets/v1/37b2e06e-a871-449e-9d0c-cf4ad5786b4e
NL-HaNA,1.04.02,5091,49,https://service.archief.nl/gaf/api/mets/v1/59b22e7c-53f4-4a9a-9492-7fef1e261d13
NL-HaNA,1.04.02,5092,44,https://service.archief.nl/gaf/api/mets/v1/e264b2b0-6c8b-4878-a3de-4c06cd2c5f97
NL-HaNA,1.04.02,5093,16,https://service.archief.nl/gaf/api/mets/v1/798324b4-be4e-4e54-ae8b-31be0994183f
NL-HaNA,1.04.02,5094,4,https://service.archief.nl/gaf/api/mets/v1/0e10b0d5-8e89-4286-9f57-93b905419378
NL-HaNA,1.04.02,5095,72,https://service.archief.nl/gaf/api/mets/v1/dced1606-9342-4312-9fbb-c4cb4eae632d
NL-HaNA,1.04.02,5096,90,https://service.archief.nl/gaf/api/mets/v1/cd4740e4-d1db-410f-ad00-114a675c08e0
NL-HaNA,1.04.02,5097,58,https://service.archief.nl/gaf/api/mets/v1/cc54f69d-4b36-4330-8678-f999f4a08f75
NL-HaNA,1.04.02,5098,48,https://service.archief.nl/gaf/api/mets/v1/e74017bd-64fe-45d2-a8e1-1d4b5e42fe17
NL-HaNA,1.04.02,5099,42,https://service.archief.nl/gaf/api/mets/v1/b3a652f2-d298-4699-b54b-b14482d6acbc
NL-HaNA,1.04.02,5100,36,https://service.archief.nl/gaf/api/mets/v1/fd4630f9-23e7-4258-ab69-81d78f058daa
NL-HaNA,1.04.02,5101,82,https://service.archief.nl/gaf/api/mets/v1/a292781c-5c83-4dc5-b185-605d7f0984de
NL-HaNA,1.04.02,5102,106,https://service.archief.nl/gaf/api/mets/v1/4d2edc36-557e-43e2-b891-fe3a7f2879a1
NL-HaNA,1.04.02,5103,86,https://service.archief.nl/gaf/api/mets/v1/1528c523-9b96-4f96-858a-89de1f5beab0
NL-HaNA,1.04.02,5104,22,https://service.archief.nl/gaf/api/mets/v1/44a845a5-2771-4b80-8128-4d46b11c065d
NL-HaNA,1.04.02,5105,114,https://service.archief.nl/gaf/api/mets/v1/b485afa8-97aa-4e6b-b039-c094a31b05d8
NL-HaNA,1.04.02,5106,46,https://service.archief.nl/gaf/api/mets/v1/3f208879-4760-48b5-937a-27b2d71b782c
NL-HaNA,1.04.02,5107,32,https://service.archief.nl/gaf/api/mets/v1/78b532f5-8592-4127-bf49-a98ebec9fbc2
NL-HaNA,1.04.02,5108,22,https://service.archief.nl/gaf/api/mets/v1/55ba1855-2f47-4d69-bbec-581bf328ce6a
NL-HaNA,1.04.02,5109,120,https://service.archief.nl/gaf/api/mets/v1/a6341bbe-9f5e-4d10-ad34-02ec77f7e241
NL-HaNA,1.04.02,5110,44,https://service.archief.nl/gaf/api/mets/v1/4139e9e2-aed2-4c57-a5fa-190a1766a26a
NL-HaNA,1.04.02,5111,74,https://service.archief.nl/gaf/api/mets/v1/61b56074-57a9-437e-9c44-41f369d62240
NL-HaNA,1.04.02,5112,46,https://service.archief.nl/gaf/api/mets/v1/26a0bb6c-59d0-4ed3-a2e5-490aedcb3fed
NL-HaNA,1.04.02,5113,56,https://service.archief.nl/gaf/api/mets/v1/15821da9-14cf-4bbb-84fb-3a67460c297b
NL-HaNA,1.04.02,5114,82,https://service.archief.nl/gaf/api/mets/v1/387d44c3-a80b-4518-928d-1f4dafb639eb
NL-HaNA,1.04.02,5115,112,https://service.archief.nl/gaf/api/mets/v1/376bd25e-c232-4d26-a419-60c8aaa23b28
NL-HaNA,1.04.02,5116,74,https://service.archief.nl/gaf/api/mets/v1/3eea93bd-49e4-497d-ae7f-8defaa512bce
NL-HaNA,1.04.02,5117,40,https://service.archief.nl/gaf/api/mets/v1/bb80f4c6-0d09-4092-83db-57113f516308
NL-HaNA,1.04.02,5118,90,https://service.archief.nl/gaf/api/mets/v1/fe48ab2f-d9e5-4d22-a92c-62188fbf1dfb
NL-HaNA,1.04.02,5119,92,https://service.archief.nl/gaf/api/mets/v1/3871a9ca-3085-48f9-adb2-aeaaa538aa89
NL-HaNA,1.04.02,5120,22,https://service.archief.nl/gaf/api/mets/v1/cf81ec43-2644-4b01-a81a-3a34cd4e7802
NL-HaNA,1.04.02,5121,88,https://service.archief.nl/gaf/api/mets/v1/dff2563a-4478-468a-a10c-24f554298126
NL-HaNA,1.04.02,5122,100,https://service.archief.nl/gaf/api/mets/v1/b039effc-f5a7-4554-ae9a-6ad8106a3e74
NL-HaNA,1.04.02,5123,4,https://service.archief.nl/gaf/api/mets/v1/fb8510f3-18ac-41aa-bcdc-5737a25c37aa
NL-HaNA,1.04.02,5124,80,https://service.archief.nl/gaf/api/mets/v1/4c406315-184a-4e8b-ae0f-ef114269f664
NL-HaNA,1.04.02,5125,74,https://service.archief.nl/gaf/api/mets/v1/e39402a8-d4c5-4862-ba96-0af41f7742aa
NL-HaNA,1.04.02,5126,124,https://service.archief.nl/gaf/api/mets/v1/3aeed7a7-0f6e-4e39-92c4-95540f87319c
